m,k,NZ,threads,chunk size,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
377002,3,55002942,14,2,1,1,9.58635,9.65496,3.80931,1.66177
377002,3,55002942,14,4,1,1,15.3204,13.5932,3.80931,1.66177
377002,3,55002942,14,8,1,1,18.6201,15.6951,3.80931,1.66177
377002,3,55002942,14,16,1,1,19.7541,16.9218,3.80931,1.66177
377002,3,55002942,14,32,1,1,19.3061,17.7409,3.80931,1.66177
377002,3,55002942,14,64,1,1,20.5683,18.348,3.80931,1.66177
377002,3,55002942,14,128,1,1,21.4142,18.5995,3.80931,1.66177
377002,3,55002942,14,256,1,1,23.0346,19.0255,3.80931,1.66177
377002,3,55002942,15,2,1,1,9.61175,9.72725,3.80521,1.66247
377002,3,55002942,15,4,1,1,15.4683,13.8435,3.80521,1.66247
377002,3,55002942,15,8,1,1,18.8234,16.0068,3.80521,1.66247
377002,3,55002942,15,16,1,1,19.7987,17.3277,3.80521,1.66247
377002,3,55002942,15,32,1,1,19.6278,17.8913,3.80521,1.66247
377002,3,55002942,15,64,1,1,20.5012,18.6526,3.80521,1.66247
377002,3,55002942,15,128,1,1,21.3756,19.1311,3.80521,1.66247
377002,3,55002942,15,256,1,1,23.2139,19.5586,3.80521,1.66247
377002,3,55002942,16,2,1,1,9.86903,10.2492,3.80809,1.66254
377002,3,55002942,16,4,1,1,16.3116,14.9233,3.80809,1.66254
377002,3,55002942,16,8,1,1,19.6719,17.2343,3.80809,1.66254
377002,3,55002942,16,16,1,1,20.5429,18.6895,3.80809,1.66254
377002,3,55002942,16,32,1,1,20.2272,19.1496,3.80809,1.66254
377002,3,55002942,16,64,1,1,21.2235,19.9536,3.80809,1.66254
377002,3,55002942,16,128,1,1,22.3696,20.5739,3.80809,1.66254
377002,3,55002942,16,256,1,1,24.0941,19.3966,3.80809,1.66254
377002,6,55002942,1,2,1,1,2.80037,2.65943,6.62417,2.77924
377002,6,55002942,1,4,1,1,2.81185,2.66672,6.62417,2.77924
377002,6,55002942,1,8,1,1,2.80911,2.6712,6.62417,2.77924
377002,6,55002942,1,16,1,1,2.80814,2.67315,6.62417,2.77924
377002,6,55002942,1,32,1,1,2.80917,2.67336,6.62417,2.77924
377002,6,55002942,1,64,1,1,2.80652,2.67705,6.62417,2.77924
377002,6,55002942,1,128,1,1,2.80987,2.67492,6.62417,2.77924
377002,6,55002942,1,256,1,1,2.80902,2.67545,6.62417,2.77924
377002,6,55002942,2,2,1,1,3.54253,3.35182,6.62977,2.77692
377002,6,55002942,2,4,1,1,3.97812,3.90481,6.62977,2.77692
377002,6,55002942,2,8,1,1,4.62625,4.44548,6.62977,2.77692
377002,6,55002942,2,16,1,1,4.92977,4.76134,6.62977,2.77692
377002,6,55002942,2,32,1,1,5.1014,4.90592,6.62977,2.77692
377002,6,55002942,2,64,1,1,5.40202,5.19144,6.62977,2.77692
377002,6,55002942,2,128,1,1,5.47681,5.26857,6.62977,2.77692
377002,6,55002942,2,256,1,1,5.53556,5.29993,6.62977,2.77692
377002,6,55002942,3,2,1,1,5.34335,5.06083,6.63258,2.77787
377002,6,55002942,3,4,1,1,6.2377,5.8471,6.63258,2.77787
377002,6,55002942,3,8,1,1,6.97399,6.69246,6.63258,2.77787
377002,6,55002942,3,16,1,1,7.37085,7.07417,6.63258,2.77787
377002,6,55002942,3,32,1,1,7.71853,7.42685,6.63258,2.77787
377002,6,55002942,3,64,1,1,8.05883,7.74232,6.63258,2.77787
377002,6,55002942,3,128,1,1,8.18203,7.85365,6.63258,2.77787
377002,6,55002942,3,256,1,1,8.22488,7.90268,6.63258,2.77787
377002,6,55002942,4,2,1,1,6.82243,6.51539,6.63154,2.77797
377002,6,55002942,4,4,1,1,8.22505,7.87617,6.63154,2.77797
377002,6,55002942,4,8,1,1,9.23252,8.72009,6.63154,2.77797
377002,6,55002942,4,16,1,1,9.54607,9.3008,6.63154,2.77797
377002,6,55002942,4,32,1,1,10.2859,9.96208,6.63154,2.77797
377002,6,55002942,4,64,1,1,10.6894,10.3248,6.63154,2.77797
377002,6,55002942,4,128,1,1,10.8057,10.4168,6.63154,2.77797
377002,6,55002942,4,256,1,1,10.8981,10.4395,6.63154,2.77797
377002,6,55002942,5,2,1,1,8.37429,7.85912,6.6297,2.77672
377002,6,55002942,5,4,1,1,9.78131,9.53538,6.6297,2.77672
377002,6,55002942,5,8,1,1,11.0218,10.5478,6.6297,2.77672
377002,6,55002942,5,16,1,1,11.7139,11.2809,6.6297,2.77672
377002,6,55002942,5,32,1,1,12.4329,12.0242,6.6297,2.77672
377002,6,55002942,5,64,1,1,12.8498,12.342,6.6297,2.77672
377002,6,55002942,5,128,1,1,12.9499,12.4885,6.6297,2.77672
377002,6,55002942,5,256,1,1,13.0782,12.6096,6.6297,2.77672
377002,6,55002942,6,2,1,1,9.82162,9.32068,6.62906,2.77522
377002,6,55002942,6,4,1,1,11.8534,11.1887,6.62906,2.77522
377002,6,55002942,6,8,1,1,12.8874,12.0839,6.62906,2.77522
377002,6,55002942,6,16,1,1,13.4075,13.2068,6.62906,2.77522
377002,6,55002942,6,32,1,1,14.5394,14.0491,6.62906,2.77522
377002,6,55002942,6,64,1,1,14.9829,14.4501,6.62906,2.77522
377002,6,55002942,6,128,1,1,15.1109,14.3928,6.62906,2.77522
377002,6,55002942,6,256,1,1,15.2632,14.6965,6.62906,2.77522
377002,6,55002942,7,2,1,1,11.3581,10.9008,6.62383,2.77609
377002,6,55002942,7,4,1,1,13.5901,12.8934,6.62383,2.77609
377002,6,55002942,7,8,1,1,14.8583,14.134,6.62383,2.77609
377002,6,55002942,7,16,1,1,15.82,15.1766,6.62383,2.77609
377002,6,55002942,7,32,1,1,16.6464,16.0454,6.62383,2.77609
377002,6,55002942,7,64,1,1,17.1037,16.4502,6.62383,2.77609
377002,6,55002942,7,128,1,1,17.2449,16.6443,6.62383,2.77609
377002,6,55002942,7,256,1,1,17.4462,16.7748,6.62383,2.77609
377002,6,55002942,8,2,1,1,12.629,12.0366,6.6253,2.77091
377002,6,55002942,8,4,1,1,15.2515,14.2644,6.6253,2.77091
377002,6,55002942,8,8,1,1,16.1835,15.9904,6.6253,2.77091
377002,6,55002942,8,16,1,1,17.8425,17.203,6.6253,2.77091
377002,6,55002942,8,32,1,1,18.839,18.1809,6.6253,2.77091
377002,6,55002942,8,64,1,1,19.2912,18.5722,6.6253,2.77091
377002,6,55002942,8,128,1,1,19.2231,18.7179,6.6253,2.77091
377002,6,55002942,8,256,1,1,19.6222,18.8601,6.6253,2.77091
377002,6,55002942,9,2,1,1,13.9737,13.5339,6.63903,2.77782
377002,6,55002942,9,4,1,1,16.7187,15.83,6.63903,2.77782
377002,6,55002942,9,8,1,1,18.3729,17.5649,6.63903,2.77782
377002,6,55002942,9,16,1,1,19.7105,18.969,6.63903,2.77782
377002,6,55002942,9,32,1,1,20.6808,19.9965,6.63903,2.77782
377002,6,55002942,9,64,1,1,21.1899,20.45,6.63903,2.77782
377002,6,55002942,9,128,1,1,21.3202,20.5841,6.63903,2.77782
377002,6,55002942,9,256,1,1,21.6181,20.7104,6.63903,2.77782
377002,6,55002942,10,2,1,1,14.7945,14.502,6.62224,2.77592
377002,6,55002942,10,4,1,1,18.0246,17.122,6.62224,2.77592
377002,6,55002942,10,8,1,1,19.9968,19.1933,6.62224,2.77592
377002,6,55002942,10,16,1,1,21.5286,20.7971,6.62224,2.77592
377002,6,55002942,10,32,1,1,22.5774,21.8941,6.62224,2.77592
377002,6,55002942,10,64,1,1,23.0765,22.2899,6.62224,2.77592
377002,6,55002942,10,128,1,1,23.2677,22.3942,6.62224,2.77592
377002,6,55002942,10,256,1,1,23.5189,22.2675,6.62224,2.77592
377002,6,55002942,11,2,1,1,16.2249,15.9559,6.60699,2.77528
377002,6,55002942,11,4,1,1,19.3377,18.5442,6.60699,2.77528
377002,6,55002942,11,8,1,1,21.7421,20.288,6.60699,2.77528
377002,6,55002942,11,16,1,1,23.2916,22.043,6.60699,2.77528
377002,6,55002942,11,32,1,1,24.3207,23.5177,6.60699,2.77528
377002,6,55002942,11,64,1,1,24.4415,23.9568,6.60699,2.77528
377002,6,55002942,11,128,1,1,24.4413,24.1365,6.60699,2.77528
377002,6,55002942,11,256,1,1,24.8872,24.1048,6.60699,2.77528
377002,6,55002942,12,2,1,1,16.5138,16.3556,6.62602,2.77885
377002,6,55002942,12,4,1,1,20.284,19.5838,6.62602,2.77885
377002,6,55002942,12,8,1,1,23.1581,21.6844,6.62602,2.77885
377002,6,55002942,12,16,1,1,24.8333,23.834,6.62602,2.77885
377002,6,55002942,12,32,1,1,25.8672,25.1117,6.62602,2.77885
377002,6,55002942,12,64,1,1,26.4964,25.4882,6.62602,2.77885
377002,6,55002942,12,128,1,1,26.8351,25.8667,6.62602,2.77885
377002,6,55002942,12,256,1,1,27.0571,25.9951,6.62602,2.77885
377002,6,55002942,13,2,1,1,18.0161,17.8067,6.6237,2.7778
377002,6,55002942,13,4,1,1,22.075,20.9431,6.6237,2.7778
377002,6,55002942,13,8,1,1,24.4788,23.416,6.6237,2.7778
377002,6,55002942,13,16,1,1,26.299,25.4087,6.6237,2.7778
377002,6,55002942,13,32,1,1,27.5054,26.6254,6.6237,2.7778
377002,6,55002942,13,64,1,1,28.0569,27.1314,6.6237,2.7778
377002,6,55002942,13,128,1,1,28.467,27.3826,6.6237,2.7778
377002,6,55002942,13,256,1,1,28.8473,27.5163,6.6237,2.7778
377002,6,55002942,14,2,1,1,17.7731,18.3069,6.61972,2.7746
377002,6,55002942,14,4,1,1,23.1761,22.0027,6.61972,2.7746
377002,6,55002942,14,8,1,1,26.037,24.9869,6.61972,2.7746
377002,6,55002942,14,16,1,1,27.7652,26.9017,6.61972,2.7746
377002,6,55002942,14,32,1,1,28.9603,28.02,6.61972,2.7746
377002,6,55002942,14,64,1,1,29.5501,28.5526,6.61972,2.7746
377002,6,55002942,14,128,1,1,30.0185,28.8882,6.61972,2.7746
377002,6,55002942,14,256,1,1,30.3398,29.0097,6.61972,2.7746
377002,6,55002942,15,2,1,1,18.0366,18.595,6.62566,2.77757
377002,6,55002942,15,4,1,1,23.5986,22.4727,6.62566,2.77757
377002,6,55002942,15,8,1,1,26.5573,25.6025,6.62566,2.77757
377002,6,55002942,15,16,1,1,28.3334,27.4939,6.62566,2.77757
377002,6,55002942,15,32,1,1,29.4234,28.6907,6.62566,2.77757
377002,6,55002942,15,64,1,1,30.2032,29.2054,6.62566,2.77757
377002,6,55002942,15,128,1,1,30.5979,29.6721,6.62566,2.77757
377002,6,55002942,15,256,1,1,31.238,29.8885,6.62566,2.77757
377002,6,55002942,16,2,1,1,19.0659,19.8132,6.6195,2.77843
377002,6,55002942,16,4,1,1,25.3028,24.1408,6.6195,2.77843
377002,6,55002942,16,8,1,1,28.6381,27.5599,6.6195,2.77843
377002,6,55002942,16,16,1,1,30.5642,29.5786,6.6195,2.77843
377002,6,55002942,16,32,1,1,31.484,30.6842,6.6195,2.77843
377002,6,55002942,16,64,1,1,32.3216,31.3057,6.6195,2.77843
377002,6,55002942,16,128,1,1,32.7794,31.6919,6.6195,2.77843
377002,6,55002942,16,256,1,1,33.2766,31.9121,6.6195,2.77843
1062400,1,28704672,1,2,1,1,0.773391,0.479256,1.39339,0.625866
1062400,1,28704672,1,4,1,1,0.868893,0.480542,1.39339,0.625866
1062400,1,28704672,1,8,1,1,0.928564,0.487471,1.39339,0.625866
1062400,1,28704672,1,16,1,1,0.960397,0.490996,1.39339,0.625866
1062400,1,28704672,1,32,1,1,0.973317,0.492414,1.39339,0.625866
1062400,1,28704672,1,64,1,1,0.981084,0.493421,1.39339,0.625866
1062400,1,28704672,1,128,1,1,0.985441,0.493676,1.39339,0.625866
1062400,1,28704672,1,256,1,1,0.98906,0.49394,1.39339,0.625866
1062400,1,28704672,2,2,1,1,0.415761,0.394995,1.3929,0.626447
1062400,1,28704672,2,4,1,1,0.581904,0.472087,1.3929,0.626447
1062400,1,28704672,2,8,1,1,0.890286,0.446405,1.3929,0.626447
1062400,1,28704672,2,16,1,1,1.05897,0.582067,1.3929,0.626447
1062400,1,28704672,2,32,1,1,1.23472,0.731926,1.3929,0.626447
1062400,1,28704672,2,64,1,1,1.45862,0.844488,1.3929,0.626447
1062400,1,28704672,2,128,1,1,1.57363,0.889697,1.3929,0.626447
1062400,1,28704672,2,256,1,1,1.67144,0.931383,1.3929,0.626447
1062400,1,28704672,3,2,1,1,0.497656,0.465554,1.36285,0.614277
1062400,1,28704672,3,4,1,1,0.756977,0.584672,1.36285,0.614277
1062400,1,28704672,3,8,1,1,1.26611,0.670928,1.36285,0.614277
1062400,1,28704672,3,16,1,1,1.62986,0.936766,1.36285,0.614277
1062400,1,28704672,3,32,1,1,1.94553,1.15421,1.36285,0.614277
1062400,1,28704672,3,64,1,1,2.20065,1.29078,1.36285,0.614277
1062400,1,28704672,3,128,1,1,2.33531,1.36478,1.36285,0.614277
1062400,1,28704672,3,256,1,1,2.51292,1.40428,1.36285,0.614277
1062400,1,28704672,4,2,1,1,0.505202,0.489809,1.38012,0.606618
1062400,1,28704672,4,4,1,1,0.80412,0.666225,1.38012,0.606618
