m,k,NZ,xBlockSize,yBlockSize,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
121192,1,2624331,8,1,1,1,10.8228,12.151,1.16135,0.529064
121192,1,2624331,8,2,1,1,14.7613,16.8191,1.16135,0.529064
121192,1,2624331,8,4,1,1,18.2739,20.414,1.16135,0.529064
121192,1,2624331,8,8,1,1,20.3029,21.435,1.16135,0.529064
121192,1,2624331,8,16,1,1,20.5011,21.1976,1.16135,0.529064
121192,1,2624331,16,1,1,1,10.818,12.168,1.16135,0.529064
121192,1,2624331,16,2,1,1,14.8446,16.6457,1.16135,0.529064
121192,1,2624331,16,4,1,1,18.3167,19.4095,1.16135,0.529064
121192,1,2624331,16,8,1,1,18.5875,19.2894,1.16135,0.529064
121192,1,2624331,16,16,1,1,18.7833,19.4611,1.16135,0.529064
121192,1,2624331,32,1,1,1,11.1885,12.506,1.16135,0.529064
121192,1,2624331,32,2,1,1,14.8176,15.6601,1.16135,0.529064
121192,1,2624331,32,4,1,1,15.2823,15.6634,1.16135,0.529064
121192,1,2624331,32,8,1,1,15.1269,15.6878,1.16135,0.529064
121192,1,2624331,32,16,1,1,15.3044,15.5738,1.16135,0.529064
121192,1,2624331,64,1,1,1,11.2781,12.5771,1.16135,0.529064
121192,1,2624331,64,2,1,1,14.5457,15.4056,1.16135,0.529064
121192,1,2624331,64,4,1,1,14.6257,15.3054,1.16135,0.529064
121192,1,2624331,64,8,1,1,14.4649,15.0603,1.16135,0.529064
121192,1,2624331,64,16,1,1,13.6345,14.3152,1.16135,0.529064
121192,2,2624331,8,1,1,1,18.938,21.2884,2.28279,1.04255
121192,2,2624331,8,2,1,1,24.5363,26.8689,2.28279,1.04255
121192,2,2624331,8,4,1,1,28.7088,31.6683,2.28279,1.04255
121192,2,2624331,8,8,1,1,31.0419,33.339,2.28279,1.04255
121192,2,2624331,8,16,1,1,31.2979,33.2345,2.28279,1.04255
121192,2,2624331,16,1,1,1,18.9601,21.2919,2.28279,1.04255
121192,2,2624331,16,2,1,1,24.594,26.8491,2.28279,1.04255
121192,2,2624331,16,4,1,1,28.8032,30.6033,2.28279,1.04255
121192,2,2624331,16,8,1,1,28.828,30.9532,2.28279,1.04255
121192,2,2624331,16,16,1,1,29.2263,30.5171,2.28279,1.04255
121192,2,2624331,32,1,1,1,18.9788,21.183,2.28279,1.04255
121192,2,2624331,32,2,1,1,24.3461,25.6449,2.28279,1.04255
121192,2,2624331,32,4,1,1,25.0012,25.983,2.28279,1.04255
121192,2,2624331,32,8,1,1,24.9386,25.8653,2.28279,1.04255
121192,2,2624331,32,16,1,1,24.8391,25.7626,2.28279,1.04255
121192,2,2624331,64,1,1,1,18.7146,21.1931,2.28279,1.04255
121192,2,2624331,64,2,1,1,23.6491,25.4562,2.28279,1.04255
121192,2,2624331,64,4,1,1,23.129,25.1001,2.28279,1.04255
121192,2,2624331,64,8,1,1,23.5592,24.9559,2.28279,1.04255
121192,2,2624331,64,16,1,1,22.3851,23.6186,2.28279,1.04255
121192,3,2624331,8,1,1,1,24.3198,26.8657,2.90085,1.27637
121192,3,2624331,8,2,1,1,30.5287,33.123,2.90085,1.27637
121192,3,2624331,8,4,1,1,34.9845,37.1302,2.90085,1.27637
121192,3,2624331,8,8,1,1,37.2198,38.8847,2.90085,1.27637
121192,3,2624331,8,16,1,1,37.1731,39.1093,2.90085,1.27637
121192,3,2624331,16,1,1,1,24.4197,26.9268,2.90085,1.27637
121192,3,2624331,16,2,1,1,30.4773,32.6573,2.90085,1.27637
121192,3,2624331,16,4,1,1,35.1018,36.5344,2.90085,1.27637
121192,3,2624331,16,8,1,1,35.4976,37.0803,2.90085,1.27637
121192,3,2624331,16,16,1,1,35.0831,37.0436,2.90085,1.27637
121192,3,2624331,32,1,1,1,24.3858,27.0159,2.90085,1.27637
121192,3,2624331,32,2,1,1,30.2747,31.9262,2.90085,1.27637
121192,3,2624331,32,4,1,1,30.8788,32.3155,2.90085,1.27637
121192,3,2624331,32,8,1,1,31.1082,32.2915,2.90085,1.27637
121192,3,2624331,32,16,1,1,30.8217,31.4412,2.90085,1.27637
121192,3,2624331,64,1,1,1,24.359,27.048,2.90085,1.27637
121192,3,2624331,64,2,1,1,29.7852,31.7233,2.90085,1.27637
121192,3,2624331,64,4,1,1,29.997,31.2559,2.90085,1.27637
121192,3,2624331,64,8,1,1,29.4734,31.1198,2.90085,1.27637
121192,3,2624331,64,16,1,1,28.272,29.9,2.90085,1.27637
121192,6,2624331,8,1,1,1,34.6884,36.8879,4.77177,2.1553
121192,6,2624331,8,2,1,1,40.8101,42.6861,4.77177,2.1553
121192,6,2624331,8,4,1,1,44.8777,46.1605,4.77177,2.1553
121192,6,2624331,8,8,1,1,45.7327,47.5084,4.77177,2.1553
121192,6,2624331,8,16,1,1,46.062,47.6264,4.77177,2.1553
121192,6,2624331,16,1,1,1,34.7951,36.6531,4.77177,2.1553
121192,6,2624331,16,2,1,1,40.934,42.8651,4.77177,2.1553
121192,6,2624331,16,4,1,1,44.6856,45.914,4.77177,2.1553
121192,6,2624331,16,8,1,1,44.4371,43.7072,4.77177,2.1553
121192,6,2624331,16,16,1,1,39.4413,45.7495,4.77177,2.1553
121192,6,2624331,32,1,1,1,34.8553,36.7992,4.77177,2.1553
121192,6,2624331,32,2,1,1,40.729,42.2415,4.77177,2.1553
121192,6,2624331,32,4,1,1,41.4073,42.2476,4.77177,2.1553
121192,6,2624331,32,8,1,1,41.524,42.0282,4.77177,2.1553
121192,6,2624331,32,16,1,1,41.156,41.9156,4.77177,2.1553
121192,6,2624331,64,1,1,1,34.8607,36.9693,4.77177,2.1553
121192,6,2624331,64,2,1,1,40.1501,41.5347,4.77177,2.1553
121192,6,2624331,64,4,1,1,40.3546,41.6187,4.77177,2.1553
121192,6,2624331,64,8,1,1,40.0584,41.0912,4.77177,2.1553
121192,6,2624331,64,16,1,1,38.0804,40.0339,4.77177,2.1553
1813,1,11246,8,1,1,1,0.239154,0.996154,1.01827,0.512576
1813,1,11246,8,2,1,1,0.242191,1.03458,1.01827,0.512576
1813,1,11246,8,4,1,1,0.238457,1.08295,1.01827,0.512576
1813,1,11246,8,8,1,1,0.240353,1.1172,1.01827,0.512576
1813,1,11246,8,16,1,1,0.249849,1.10101,1.01827,0.512576
1813,1,11246,16,1,1,1,0.237382,0.984755,1.01827,0.512576
1813,1,11246,16,2,1,1,0.241459,1.05924,1.01827,0.512576
1813,1,11246,16,4,1,1,0.240172,1.08355,1.01827,0.512576
1813,1,11246,16,8,1,1,0.240324,1.10298,1.01827,0.512576
1813,1,11246,16,16,1,1,0.249361,1.08676,1.01827,0.512576
1813,1,11246,32,1,1,1,0.236953,0.956089,1.01827,0.512576
1813,1,11246,32,2,1,1,0.243104,1.03129,1.01827,0.512576
1813,1,11246,32,4,1,1,0.240262,1.08045,1.01827,0.512576
1813,1,11246,32,8,1,1,0.240168,1.10747,1.01827,0.512576
1813,1,11246,32,16,1,1,0.249685,1.09155,1.01827,0.512576
1813,1,11246,64,1,1,1,0.238736,0.984898,1.01827,0.512576
1813,1,11246,64,2,1,1,0.24318,1.05751,1.01827,0.512576
1813,1,11246,64,4,1,1,0.239028,1.10057,1.01827,0.512576
1813,1,11246,64,8,1,1,0.239717,1.08347,1.01827,0.512576
1813,1,11246,64,16,1,1,0.249401,1.09103,1.01827,0.512576
1813,2,11246,8,1,1,1,0.436779,1.8065,1.98074,1.14762
1813,2,11246,8,2,1,1,0.445534,1.91447,1.98074,1.14762
1813,2,11246,8,4,1,1,0.439895,1.84186,1.98074,1.14762
1813,2,11246,8,8,1,1,0.437105,2.00716,1.98074,1.14762
1813,2,11246,8,16,1,1,0.452555,1.97194,1.98074,1.14762
1813,2,11246,16,1,1,1,0.434168,1.80362,1.98074,1.14762
1813,2,11246,16,2,1,1,0.446334,1.88972,1.98074,1.14762
1813,2,11246,16,4,1,1,0.439434,1.94458,1.98074,1.14762
1813,2,11246,16,8,1,1,0.438215,2.00657,1.98074,1.14762
1813,2,11246,16,16,1,1,0.452475,1.99538,1.98074,1.14762
1813,2,11246,32,1,1,1,0.431894,1.79671,1.98074,1.14762
1813,2,11246,32,2,1,1,0.444647,1.89605,1.98074,1.14762
1813,2,11246,32,4,1,1,0.438974,1.93119,1.98074,1.14762
1813,2,11246,32,8,1,1,0.437887,1.87902,1.98074,1.14762
1813,2,11246,32,16,1,1,0.454832,1.96624,1.98074,1.14762
1813,2,11246,64,1,1,1,0.437281,1.77397,1.98074,1.14762
1813,2,11246,64,2,1,1,0.446213,1.91366,1.98074,1.14762
1813,2,11246,64,4,1,1,0.437894,1.96269,1.98074,1.14762
1813,2,11246,64,8,1,1,0.434188,1.96198,1.98074,1.14762
1813,2,11246,64,16,1,1,0.453907,1.9678,1.98074,1.14762
1813,3,11246,8,1,1,1,0.627679,2.46168,3.05332,1.47279
1813,3,11246,8,2,1,1,0.640064,2.5818,3.05332,1.47279
1813,3,11246,8,4,1,1,0.631845,2.55464,3.05332,1.47279
1813,3,11246,8,8,1,1,0.635597,2.73885,3.05332,1.47279
1813,3,11246,8,16,1,1,0.657282,2.6908,3.05332,1.47279
1813,3,11246,16,1,1,1,0.636605,2.45413,3.05332,1.47279
1813,3,11246,16,2,1,1,0.644613,2.64132,3.05332,1.47279
1813,3,11246,16,4,1,1,0.629948,2.65611,3.05332,1.47279
1813,3,11246,16,8,1,1,0.633259,2.67825,3.05332,1.47279
1813,3,11246,16,16,1,1,0.655127,2.6816,3.05332,1.47279
1813,3,11246,32,1,1,1,0.634154,2.42726,3.05332,1.47279
1813,3,11246,32,2,1,1,0.636902,2.56122,3.05332,1.47279
1813,3,11246,32,4,1,1,0.626151,2.66079,3.05332,1.47279
1813,3,11246,32,8,1,1,0.635071,2.65317,3.05332,1.47279
1813,3,11246,32,16,1,1,0.657251,2.68037,3.05332,1.47279
1813,3,11246,64,1,1,1,0.631892,2.47783,3.05332,1.47279
1813,3,11246,64,2,1,1,0.639733,2.58033,3.05332,1.47279
1813,3,11246,64,4,1,1,0.633078,2.67334,3.05332,1.47279
1813,3,11246,64,8,1,1,0.631523,2.642,3.05332,1.47279
1813,3,11246,64,16,1,1,0.645866,2.65818,3.05332,1.47279
1813,6,11246,8,1,1,1,1.14526,3.82185,4.48126,2.36073
1813,6,11246,8,2,1,1,1.17379,3.99711,4.48126,2.36073
1813,6,11246,8,4,1,1,1.16558,4.09563,4.48126,2.36073
1813,6,11246,8,8,1,1,1.16578,3.9753,4.48126,2.36073
1813,6,11246,8,16,1,1,1.20035,4.08252,4.48126,2.36073
1813,6,11246,16,1,1,1,1.15916,3.79978,4.48126,2.36073
1813,6,11246,16,2,1,1,1.16744,3.9666,4.48126,2.36073
1813,6,11246,16,4,1,1,1.16283,3.96352,4.48126,2.36073
1813,6,11246,16,8,1,1,1.16299,4.12316,4.48126,2.36073
1813,6,11246,16,16,1,1,1.20824,4.11028,4.48126,2.36073
1813,6,11246,32,1,1,1,1.15685,3.86586,4.48126,2.36073
1813,6,11246,32,2,1,1,1.15106,4.00221,4.48126,2.36073
1813,6,11246,32,4,1,1,1.14954,4.05553,4.48126,2.36073
1813,6,11246,32,8,1,1,1.16409,3.97704,4.48126,2.36073
1813,6,11246,32,16,1,1,1.20608,4.10387,4.48126,2.36073
1813,6,11246,64,1,1,1,1.1566,3.82131,4.48126,2.36073
1813,6,11246,64,2,1,1,1.16349,4.00142,4.48126,2.36073
1813,6,11246,64,4,1,1,1.16458,4.07009,4.48126,2.36073
1813,6,11246,64,8,1,1,1.16605,4.10305,4.48126,2.36073
1813,6,11246,64,16,1,1,1.20434,3.575,4.48126,2.36073
10974,1,428650,8,1,1,1,14.8597,15.751,1.3547,0.6417
10974,1,428650,8,2,1,1,17.0299,19.1888,1.3547,0.6417
10974,1,428650,8,4,1,1,17.6481,21.237,1.3547,0.6417
10974,1,428650,8,8,1,1,18.2348,21.5008,1.3547,0.6417
10974,1,428650,8,16,1,1,18.6844,21.7393,1.3547,0.6417
10974,1,428650,16,1,1,1,15.005,15.5279,1.3547,0.6417
10974,1,428650,16,2,1,1,17.0386,19.1414,1.3547,0.6417
10974,1,428650,16,4,1,1,17.5199,19.1599,1.3547,0.6417
10974,1,428650,16,8,1,1,17.3116,19.3407,1.3547,0.6417
10974,1,428650,16,16,1,1,17.3543,18.4961,1.3547,0.6417
10974,1,428650,32,1,1,1,15.0146,15.764,1.3547,0.6417
10974,1,428650,32,2,1,1,14.5297,15.7352,1.3547,0.6417
10974,1,428650,32,4,1,1,15.2271,15.4423,1.3547,0.6417
10974,1,428650,32,8,1,1,15.1526,15.804,1.3547,0.6417
10974,1,428650,32,16,1,1,14.9564,15.7315,1.3547,0.6417
10974,1,428650,64,1,1,1,14.7925,15.7891,1.3547,0.6417
10974,1,428650,64,2,1,1,14.9894,15.8307,1.3547,0.6417
10974,1,428650,64,4,1,1,15.042,15.8307,1.3547,0.6417
10974,1,428650,64,8,1,1,14.8433,15.5726,1.3547,0.6417
10974,1,428650,64,16,1,1,14.5439,14.5692,1.3547,0.6417
10974,2,428650,8,1,0,0,22.6785,25.0601,2.71725,1.24756
10974,2,428650,8,2,0,0,25.6904,29.4821,2.71725,1.24756
10974,2,428650,8,4,0,0,26.6673,31.4095,2.71725,1.24756
10974,2,428650,8,8,0,0,26.9273,31.6408,2.71725,1.24756
10974,2,428650,8,16,0,0,27.904,32.3536,2.71725,1.24756
10974,2,428650,16,1,1,1,23.4209,25.2095,2.71725,1.24756
10974,2,428650,16,2,1,1,25.4168,29.1981,2.71725,1.24756
10974,2,428650,16,4,1,1,26.2216,28.7811,2.71725,1.24756
10974,2,428650,16,8,1,1,26.2306,29.4318,2.71725,1.24756
10974,2,428650,16,16,1,1,26.5853,29.3374,2.71725,1.24756
10974,2,428650,32,1,1,1,23.2901,25.1964,2.71725,1.24756
10974,2,428650,32,2,1,1,23.8176,25.4263,2.71725,1.24756
10974,2,428650,32,4,1,1,23.9122,25.4076,2.71725,1.24756
10974,2,428650,32,8,1,1,23.7896,25.3025,2.71725,1.24756
10974,2,428650,32,16,1,1,23.7553,25.4578,2.71725,1.24756
10974,2,428650,64,1,1,1,22.3899,25.1626,2.71725,1.24756
10974,2,428650,64,2,1,1,23.6192,25.2875,2.71725,1.24756
10974,2,428650,64,4,1,1,23.7606,25.0871,2.71725,1.24756
10974,2,428650,64,8,1,1,23.3018,24.9333,2.71725,1.24756
10974,2,428650,64,16,1,1,22.8726,23.7548,2.71725,1.24756
10974,3,428650,8,1,1,1,29.5029,30.7155,3.78895,1.61197
10974,3,428650,8,2,1,1,31.8828,34.7046,3.78895,1.61197
10974,3,428650,8,4,1,1,33.5148,37.0966,3.78895,1.61197
10974,3,428650,8,8,1,1,33.9997,35.5565,3.78895,1.61197
10974,3,428650,8,16,1,1,34.179,37.3556,3.78895,1.61197
10974,3,428650,16,1,1,1,29.5024,30.7998,3.78895,1.61197
10974,3,428650,16,2,1,1,31.7293,34.6716,3.78895,1.61197
10974,3,428650,16,4,1,1,31.2956,34.7271,3.78895,1.61197
10974,3,428650,16,8,1,1,32.6974,34.847,3.78895,1.61197
10974,3,428650,16,16,1,1,31.5977,34.9456,3.78895,1.61197
10974,3,428650,32,1,1,1,29.5197,30.8442,3.78895,1.61197
10974,3,428650,32,2,1,1,29.9292,30.3439,3.78895,1.61197
10974,3,428650,32,4,1,1,29.9699,31.1423,3.78895,1.61197
10974,3,428650,32,8,1,1,29.961,30.9734,3.78895,1.61197
10974,3,428650,32,16,1,1,27.8325,29.8512,3.78895,1.61197
10974,3,428650,64,1,1,1,28.7007,30.7862,3.78895,1.61197
10974,3,428650,64,2,1,1,29.8675,30.8016,3.78895,1.61197
10974,3,428650,64,4,1,1,29.7233,30.7044,3.78895,1.61197
10974,3,428650,64,8,1,1,29.549,30.7933,3.78895,1.61197
10974,3,428650,64,16,1,1,28.9206,28.4636,3.78895,1.61197
10974,6,428650,8,1,0,0,38.2273,39.9509,6.25679,2.65456
10974,6,428650,8,2,0,0,41.017,44.2043,6.25679,2.65456
10974,6,428650,8,4,0,0,42.5918,45.5433,6.25679,2.65456
10974,6,428650,8,8,0,0,42.1109,47.308,6.25679,2.65456
10974,6,428650,8,16,0,0,43.2892,47.1842,6.25679,2.65456
10974,6,428650,16,1,1,1,38.265,39.9937,6.25679,2.65456
10974,6,428650,16,2,1,1,41.0836,43.3682,6.25679,2.65456
10974,6,428650,16,4,1,1,42.1756,45.3049,6.25679,2.65456
10974,6,428650,16,8,1,1,42.2249,45.079,6.25679,2.65456
10974,6,428650,16,16,1,1,42.2982,45.3715,6.25679,2.65456
10974,6,428650,32,1,1,1,38.3157,39.1919,6.25679,2.65456
10974,6,428650,32,2,1,1,40.1167,42.0529,6.25679,2.65456
10974,6,428650,32,4,1,1,40.3387,42.0959,6.25679,2.65456
10974,6,428650,32,8,1,1,40.3524,41.988,6.25679,2.65456
10974,6,428650,32,16,1,1,40.3397,42.1983,6.25679,2.65456
10974,6,428650,64,1,1,1,38.2505,40.0566,6.25679,2.65456
10974,6,428650,64,2,1,1,39.9125,41.3343,6.25679,2.65456
10974,6,428650,64,4,1,1,39.7433,41.7966,6.25679,2.65456
10974,6,428650,64,8,1,1,39.7748,41.4538,6.25679,2.65456
10974,6,428650,64,16,1,1,39.2259,40.7078,6.25679,2.65456
503625,1,17550675,8,1,1,1,17.6184,18.9984,1.35663,0.625229
503625,1,17550675,8,2,1,1,24.5325,27.7,1.35663,0.625229
503625,1,17550675,8,4,1,1,32.2506,36.9827,1.35663,0.625229
503625,1,17550675,8,8,1,1,36.7068,40.8154,1.35663,0.625229
503625,1,17550675,8,16,1,1,37.0706,40.7233,1.35663,0.625229
503625,1,17550675,16,1,1,1,17.523,19.0425,1.35663,0.625229
503625,1,17550675,16,2,1,1,24.5704,27.6853,1.35663,0.625229
503625,1,17550675,16,4,1,1,31.5094,34.2348,1.35663,0.625229
503625,1,17550675,16,8,1,1,31.7791,34.1943,1.35663,0.625229
503625,1,17550675,16,16,1,1,31.7188,34.1907,1.35663,0.625229
503625,1,17550675,32,1,1,1,17.597,19.0349,1.35663,0.625229
503625,1,17550675,32,2,1,1,23.4427,24.8637,1.35663,0.625229
503625,1,17550675,32,4,1,1,23.5935,24.8022,1.35663,0.625229
503625,1,17550675,32,8,1,1,23.5686,24.6728,1.35663,0.625229
503625,1,17550675,32,16,1,1,23.519,24.626,1.35663,0.625229
503625,1,17550675,64,1,1,1,17.5774,18.9348,1.35663,0.625229
503625,1,17550675,64,2,1,1,22.9562,24.3503,1.35663,0.625229
503625,1,17550675,64,4,1,1,22.8698,24.032,1.35663,0.625229
503625,1,17550675,64,8,1,1,22.5412,23.5654,1.35663,0.625229
503625,1,17550675,64,16,1,1,21.4003,22.4643,1.35663,0.625229
503625,2,17550675,8,1,1,1,29.1863,30.9628,2.73371,1.19738
503625,2,17550675,8,2,1,1,39.1683,42.0604,2.73371,1.19738
503625,2,17550675,8,4,1,1,49.3088,52.8723,2.73371,1.19738
503625,2,17550675,8,8,1,1,54.003,55.9622,2.73371,1.19738
503625,2,17550675,8,16,1,1,54.7109,55.7528,2.73371,1.19738
503625,2,17550675,16,1,1,1,29.1362,30.9135,2.73371,1.19738
503625,2,17550675,16,2,1,1,39.1213,42.1503,2.73371,1.19738
503625,2,17550675,16,4,1,1,48.8406,50.0844,2.73371,1.19738
503625,2,17550675,16,8,1,1,48.9676,50.2215,2.73371,1.19738
503625,2,17550675,16,16,1,1,48.9769,50.0769,2.73371,1.19738
503625,2,17550675,32,1,1,1,29.1724,30.7456,2.73371,1.19738
503625,2,17550675,32,2,1,1,38.2384,39.4663,2.73371,1.19738
503625,2,17550675,32,4,1,1,38.5564,39.4052,2.73371,1.19738
503625,2,17550675,32,8,1,1,38.6652,39.2499,2.73371,1.19738
503625,2,17550675,32,16,1,1,38.4522,38.889,2.73371,1.19738
503625,2,17550675,64,1,1,1,29.1721,30.9136,2.73371,1.19738
503625,2,17550675,64,2,1,1,37.5399,38.6872,2.73371,1.19738
503625,2,17550675,64,4,1,1,37.2996,38.2404,2.73371,1.19738
503625,2,17550675,64,8,1,1,36.8909,37.6857,2.73371,1.19738
503625,2,17550675,64,16,1,1,35.1622,35.9189,2.73371,1.19738
503625,3,17550675,8,1,1,1,37.1974,40.253,3.77769,1.53823
503625,3,17550675,8,2,1,1,48.465,53.0159,3.77769,1.53823
503625,3,17550675,8,4,1,1,58.6454,63.7529,3.77769,1.53823
503625,3,17550675,8,8,1,1,63.0313,66.9442,3.77769,1.53823
503625,3,17550675,8,16,1,1,63.1485,67.0269,3.77769,1.53823
503625,3,17550675,16,1,1,1,37.2774,40.2834,3.77769,1.53823
503625,3,17550675,16,2,1,1,48.454,53.0356,3.77769,1.53823
503625,3,17550675,16,4,1,1,58.1321,61.2812,3.77769,1.53823
503625,3,17550675,16,8,1,1,58.432,61.5476,3.77769,1.53823
503625,3,17550675,16,16,1,1,57.8333,58.9919,3.77769,1.53823
503625,3,17550675,32,1,1,1,36.5499,40.122,3.77769,1.53823
503625,3,17550675,32,2,1,1,46.538,50.2876,3.77769,1.53823
503625,3,17550675,32,4,1,1,47.8941,50.2048,3.77769,1.53823
503625,3,17550675,32,8,1,1,47.7919,50.1995,3.77769,1.53823
503625,3,17550675,32,16,1,1,47.7287,49.8697,3.77769,1.53823
503625,3,17550675,64,1,1,1,37.2658,40.3083,3.77769,1.53823
503625,3,17550675,64,2,1,1,46.5151,49.4998,3.77769,1.53823
503625,3,17550675,64,4,1,1,46.6974,48.9392,3.77769,1.53823
503625,3,17550675,64,8,1,1,46.0801,48.1889,3.77769,1.53823
503625,3,17550675,64,16,1,1,41.2091,45.9944,3.77769,1.53823
503625,6,17550675,8,1,1,1,53.3988,57.2696,6.13961,2.60866
503625,6,17550675,8,2,1,1,66.3486,69.4737,6.13961,2.60866
503625,6,17550675,8,4,1,1,75.9093,78.8099,6.13961,2.60866
503625,6,17550675,8,8,1,1,79.1365,80.3413,6.13961,2.60866
503625,6,17550675,8,16,1,1,78.6216,80.4176,6.13961,2.60866
503625,6,17550675,16,1,1,1,54.5009,57.3293,6.13961,2.60866
503625,6,17550675,16,2,1,1,66.4301,69.5249,6.13961,2.60866
503625,6,17550675,16,4,1,1,75.6555,76.9064,6.13961,2.60866
503625,6,17550675,16,8,1,1,75.9176,77.2768,6.13961,2.60866
503625,6,17550675,16,16,1,1,75.4389,77.1971,6.13961,2.60866
503625,6,17550675,32,1,1,1,54.6468,57.2745,6.13961,2.60866
503625,6,17550675,32,2,1,1,66.0368,67.9756,6.13961,2.60866
503625,6,17550675,32,4,1,1,66.5828,68.1243,6.13961,2.60866
503625,6,17550675,32,8,1,1,66.4019,67.9481,6.13961,2.60866
503625,6,17550675,32,16,1,1,66.042,67.3952,6.13961,2.60866
503625,6,17550675,64,1,1,1,54.5807,57.2301,6.13961,2.60866
503625,6,17550675,64,2,1,1,64.9916,66.7555,6.13961,2.60866
503625,6,17550675,64,4,1,1,65.051,66.4737,6.13961,2.60866
503625,6,17550675,64,8,1,1,64.0787,65.8685,6.13961,2.60866
503625,6,17550675,64,16,1,1,62.1966,63.9521,6.13961,2.60866
23560,1,484256,8,1,1,1,10.9309,11.221,1.38331,0.623735
23560,1,484256,8,2,1,1,13.4956,14.3922,1.38331,0.623735
23560,1,484256,8,4,1,1,15.7948,15.8011,1.38331,0.623735
23560,1,484256,8,8,1,1,16.3622,17.4374,1.38331,0.623735
23560,1,484256,8,16,1,1,16.166,17.3675,1.38331,0.623735
23560,1,484256,16,1,1,1,10.9254,11.2622,1.38331,0.623735
23560,1,484256,16,2,1,1,13.6165,14.2178,1.38331,0.623735
23560,1,484256,16,4,1,1,14.9695,15.8057,1.38331,0.623735
23560,1,484256,16,8,1,1,15.0577,15.8623,1.38331,0.623735
23560,1,484256,16,16,1,1,15.1069,15.736,1.38331,0.623735
23560,1,484256,32,1,1,1,10.9789,11.2387,1.38331,0.623735
23560,1,484256,32,2,1,1,12.6085,13.1773,1.38331,0.623735
23560,1,484256,32,4,1,1,12.679,13.2586,1.38331,0.623735
23560,1,484256,32,8,1,1,12.7171,13.0674,1.38331,0.623735
23560,1,484256,32,16,1,1,12.7283,13.0688,1.38331,0.623735
23560,1,484256,64,1,1,1,10.9141,11.1294,1.38331,0.623735
23560,1,484256,64,2,1,1,12.3178,13.15,1.38331,0.623735
23560,1,484256,64,4,1,1,12.4788,12.9448,1.38331,0.623735
23560,1,484256,64,8,1,1,11.87,12.8777,1.38331,0.623735
23560,1,484256,64,16,1,1,11.8975,11.9463,1.38331,0.623735
23560,2,484256,8,1,1,1,14.9484,16.3464,2.80473,1.25376
23560,2,484256,8,2,1,1,17.9237,19.3518,2.80473,1.25376
23560,2,484256,8,4,1,1,19.818,21.9285,2.80473,1.25376
23560,2,484256,8,8,1,1,20.9312,22.6312,2.80473,1.25376
23560,2,484256,8,16,1,1,19.9733,21.8427,2.80473,1.25376
23560,2,484256,16,1,1,1,14.743,16.3205,2.80473,1.25376
23560,2,484256,16,2,1,1,17.9484,19.6196,2.80473,1.25376
23560,2,484256,16,4,1,1,19.1888,20.2409,2.80473,1.25376
23560,2,484256,16,8,1,1,19.3597,21.1422,2.80473,1.25376
23560,2,484256,16,16,1,1,19.7031,21.16,2.80473,1.25376
23560,2,484256,32,1,1,1,14.9667,16.3162,2.80473,1.25376
23560,2,484256,32,2,1,1,17.4399,18.574,2.80473,1.25376
23560,2,484256,32,4,1,1,17.6088,18.3664,2.80473,1.25376
23560,2,484256,32,8,1,1,17.607,18.5822,2.80473,1.25376
23560,2,484256,32,16,1,1,17.4923,18.0103,2.80473,1.25376
23560,2,484256,64,1,1,1,14.9163,16.2599,2.80473,1.25376
23560,2,484256,64,2,1,1,16.4713,17.8927,2.80473,1.25376
23560,2,484256,64,4,1,1,17.1559,18.1883,2.80473,1.25376
23560,2,484256,64,8,1,1,16.9524,18.026,2.80473,1.25376
23560,2,484256,64,16,1,1,16.3642,17.0938,2.80473,1.25376
23560,3,484256,8,1,1,1,18.0691,19.2222,4.03442,1.64319
23560,3,484256,8,2,1,1,20.9067,22.6675,4.03442,1.64319
23560,3,484256,8,4,1,1,22.8087,24.557,4.03442,1.64319
23560,3,484256,8,8,1,1,23.2095,25.1631,4.03442,1.64319
23560,3,484256,8,16,1,1,23.4563,24.6461,4.03442,1.64319
23560,3,484256,16,1,1,1,18.0946,19.5298,4.03442,1.64319
23560,3,484256,16,2,1,1,20.8916,21.9348,4.03442,1.64319
23560,3,484256,16,4,1,1,22.4759,24.0424,4.03442,1.64319
23560,3,484256,16,8,1,1,22.7461,23.7772,4.03442,1.64319
23560,3,484256,16,16,1,1,22.6206,23.9347,4.03442,1.64319
23560,3,484256,32,1,1,1,18.0743,19.1967,4.03442,1.64319
23560,3,484256,32,2,1,1,20.4562,21.8011,4.03442,1.64319
23560,3,484256,32,4,1,1,20.7453,21.8729,4.03442,1.64319
23560,3,484256,32,8,1,1,20.3073,21.7697,4.03442,1.64319
23560,3,484256,32,16,1,1,20.5791,21.7252,4.03442,1.64319
23560,3,484256,64,1,1,1,17.6375,18.6373,4.03442,1.64319
23560,3,484256,64,2,1,1,19.2336,20.6088,4.03442,1.64319
23560,3,484256,64,4,1,1,20.2713,21.37,4.03442,1.64319
23560,3,484256,64,8,1,1,19.7808,21.2915,4.03442,1.64319
23560,3,484256,64,16,1,1,19.5643,20.032,4.03442,1.64319
23560,6,484256,8,1,1,1,24.7678,24.4722,5.80444,2.50925
23560,6,484256,8,2,1,1,27.343,27.5771,5.80444,2.50925
23560,6,484256,8,4,1,1,28.9585,29.0432,5.80444,2.50925
23560,6,484256,8,8,1,1,28.9186,29.4078,5.80444,2.50925
